premium_id,policy_id,customer_id,premium_amount,premium_frequency,age_band,due_date,paid_date,payment_status,payment_method
PRM001727,P00171,C00076,272.00,monthly,75+,2025-07-01,2025-06-29,paid,pad
PRM001728,P00013,C00034,161.50,monthly,Under 35,2025-07-02,2025-07-22,late,pad
PRM001729,P00015,C00059,272.00,monthly,75+,2025-07-02,2025-07-01,paid,pad
PRM001730,p00023 ,C00058,108.00,monthly,55-64,07/02/2025,2025-06-30,paid,pad
PRM001731,P00030,C00139,60.00,monthly,Under 35,2025-07-02,2025-06-30,paid,cheque
PRM001732,P00111,C00134,140.00,monthly,Under 35,2025-07-02,2025-06-30,paid,credit_card
PRM001733,P00126,C00089,272.00,monthly,75+,2025-07-02,2025-06-29,paid,pad
PRM001734,P00027,C00025,84.00,monthly,65-74,2025-07-03,2025-07-02,paid,cheque
PRM001735,P00037,C00102,45.00,monthly,Under 35,2025-07-03,2025-06-30,paid,credit_card
PRM001736,P00075,C00100,144.00,monthly,75+,2025-07-03,2025-07-02,paid,pad
PRM001737,P00083,C00115,576.00,quarterly,75+,2025-07-03,2025-07-03,paid,credit_card
PRM001738,P00087,C00023,76.48,monthly,35-44,2025-07-03,2025-07-03,paid,pad
PRM001739,P00019,C00014,272.00,monthly,75+,2025-07-04,2025-07-03,paid,cheque
PRM001740,P00051,C00033,168.00,monthly,45-54,2025-07-04,2025-07-03,paid,pad
PRM001741,P00072,C00070,91.00,monthly,Under 35,2025-07-04,2025-07-02,paid,pad
PRM001742,P00127,C00041,51.75,monthly,35-44,2025-07-04,2025-07-02,paid,credit_card
PRM001743,P00160,C00018,85.00,monthly,Under 35,2025-07-04,2025-07-03,paid,pad
PRM001744,P00022,C00006,144.00,monthly,65-74,2025-07-05,2025-07-04,paid,pad
PRM001745,P00081,C00066,218.40,monthly,45-54,2025-07-05,2025-07-12,late,pad
PRM001746,P00093,C00023,134.55,monthly,35-44,2025-07-05,2025-07-05,paid,credit_card
PRM001747,P00116,C00037,189.00,quarterly,55-64,2025-07-05,2025-07-02,paid,cheque
PRM001748,P00164,C00084,499.20,monthly,75+,2025-07-05,2025-07-05,paid,credit_card
PRM001749,P00002,C00152,2553.60,quarterly,75+,2025-07-06,2025-07-06,paid,credit_card
PRM001750,P00082,C00143,51.75,monthly,35-44,2025-07-06,2025-07-06,paid,cheque
PRM001751,P00135,C00135,448.00,monthly,75+,2025-07-06,2025-07-05,paid,pad
PRM001752,P00065,C00047,192.00,monthly,75+,2025-07-07,2025-07-05,paid,pad
PRM001753,P00094,C00056,45.00,monthly,Under 35,2025-07-07,2025-07-07,paid,pad
PRM001754,P00133,C00097,530.40,monthly,65-74,2025-07-07,2025-07-07,paid,pad
PRM001755,P00136,C00102,45.00,monthly,Under 35,2025-07-07,2025-07-04,paid,cheque
PRM001756,P00036,C00122,199.50,quarterly,Under 35,2025-07-08,2025-07-08,paid,pad
PRM001757,P00062,C00096,255.00,quarterly,Under 35,2025-07-08,2025-07-05,paid,credit_card
PRM001758,P00104,C00100,112.00,monthly,75+,2025-07-08,2025-07-07,paid,pad
PRM001759,P00106,C00045,185.72,monthly,35-44,2025-07-08,2025-07-06,paid,cheque
PRM001760,P00134,C00093,336.00,quarterly,75+,2025-07-08,2025-07-08,paid,cheque
PRM001761,P00152,C00093,384.00,monthly,75+,2025-07-08,2025-07-07,paid,pad
PRM001762,P00024,C00013,358.80,monthly,35-44,2025-07-09,2025-07-08,paid,cheque
PRM001763,P00052,C00082,1344.00,quarterly,75+,2025-07-09,2025-07-08,paid,cheque
PRM001764,P00067,C00064,459.00,quarterly,55-64,2025-07-09,2025-07-06,paid,credit_card
PRM001765,P00131,C00067,45.00,monthly,Under 35,2025-07-09,2025-07-08,paid,credit_card
PRM001766,P00147,C00057,35.00,monthly,Under 35,2025-07-09,2025-07-26,late,cheque
PRM001767,P00165,C00010,85.00,monthly,Under 35,2025-07-09,2025-07-06,paid,pad
PRM001768,P00180,C00028,478.80,monthly,55-64,2025-07-09,2025-07-09,paid,cheque
PRM001769,P00057,C00033,49.00,monthly,45-54,2025-07-10,2025-07-07,paid,pad
PRM001770,P00112,C00122,85.00,monthly,Under 35,2025-07-11,2025-07-09,paid,pad
PRM001771,P00124,C00119,210.60,monthly,55-64,2025-07-11,2025-07-10,paid,cheque
PRM001772,P00130,C00142,707.20,monthly,75+,2025-07-11,2025-07-11,paid,cheque
PRM001773,P00003,C00107,85.00,monthly,Under 35,2025-07-12,2025-07-10,paid,cheque
PRM001774,P00122,C00118,112.00,monthly,75+,2025-07-12,2025-07-10,paid,credit_card
PRM001775,P00173,C00051,448.00,monthly,75+,2025-07-12,2025-07-10,paid,credit_card
PRM001776,P00016,C00001,49.00,monthly,45-54,2025-07-13,,missed,
PRM001777,P00074,C00020,638.40,monthly,65-74,2025-07-13,2025-07-11,paid,credit_card
PRM001778,P00091,C00090,917.70,quarterly,35-44,2025-07-13,2025-07-13,paid,credit_card
PRM001779,P00132,C00108,49.00,monthly,45-54,2025-07-13,2025-07-13,paid,credit_card
PRM001780,P00138,C00105,196.00,monthly,45-54,2025-07-13,2025-07-11,paid,pad
PRM001781,P00140,C00123,112.00,monthly,75+,2025-07-13,2025-07-11,paid,cheque
PRM001782,P00179,C00083,448.00,monthly,75+,2025-07-13,2025-07-13,paid,credit_card
PRM001783,P00058,C00077,69.00,monthly,35-44,2025-07-14,2025-07-14,paid,cheque
PRM001784,P00123,C00042,108.00,monthly,55-64,2025-07-14,2025-07-12,paid,cheque
PRM001785,P00007,C00140,127.40,monthly,45-54,2025-07-15,2025-07-13,paid,pad
PRM001786,P00041,C00130,98.32,monthly,35-44,2025-07-15,2025-07-15,paid,pad
PRM001787,P00118,C00146,530.40,monthly,65-74,2025-07-15,2025-07-12,paid,cheque
PRM001788,P00137,C00064,397.80,monthly,55-64,2025-07-15,2025-07-14,paid,cheque
PRM001789,P00020,C00131,638.40,monthly,65-74,2025-07-16,2025-07-15,paid,pad
PRM001790,P00156,C00127,266.00,monthly,Under 35,2025-07-16,2025-07-15,paid,credit_card
PRM001791,P00008,C00145,105.00,quarterly,Under 35,2025-07-17,2025-07-17,paid,pad
PRM001792,P00108,C00060,85.00,monthly,Under 35,2025-07-17,2025-07-17,paid,cheque
PRM001793,P00141,C00092,229.42,quarterly,35-44,2025-07-17,2025-07-15,paid,cheque
PRM001794,P00142,C00091,161.50,monthly,Under 35,2025-07-17,2025-07-14,paid,pad
PRM001795,P00025,C00085,499.20,monthly,75+,2025-07-18,2025-07-16,paid,credit_card
PRM001796,P00035,C00050,84.00,monthly,65-74,2025-07-18,2025-07-17,paid,pad
PRM001797,P00154,C00123,374.40,monthly,75+,2025-07-18,2025-07-16,paid,credit_card
PRM001798,P00045,C00103,131.10,monthly,35-44,2025-07-19,2025-07-18,paid,pad
PRM001799,P00103,C00141,484.50,quarterly,Under 35,2025-07-19,2025-07-19,paid,pad
PRM001800,P00120,C00021,262.20,monthly,35-44,2025-07-19,2025-07-18,paid,cheque
PRM001801,P00001,C00151,384.00,monthly,75+,2025-07-20,2025-07-20,paid,credit_card
PRM001802,P00098,C00089,192.00,monthly,75+,2025-07-20,2025-07-20,paid,pad
PRM001803,P00076,C00021,262.20,monthly,35-44,2025-07-21,2025-07-20,paid,pad
PRM001804,P00042,C00129,478.80,monthly,55-64,2025-07-22,2025-07-20,paid,pad
PRM001805,P00086,C00109,374.40,monthly,75+,2025-07-22,2025-08-09,late,credit_card
PRM001806,P00090,C00012,216.00,monthly,55-64,2025-07-22,2025-07-21,paid,pad
PRM001807,P00114,C00025,84.00,monthly,65-74,2025-07-23,2025-07-21,paid,pad
PRM001808,P00151,C00091,364.00,monthly,Under 35,2025-07-23,2025-07-21,paid,cheque
PRM001809,P00162,C00070,798.00,quarterly,Under 35,2025-07-23,2025-07-22,paid,cheque
PRM001810,P00044,C00128,138.00,monthly,35-44,2025-07-25,2025-07-25,paid,credit_card
PRM001811,P00119,C00094,108.00,monthly,55-64,2025-07-25,2025-07-22,paid,credit_card
PRM001812,P00125,C00027,336.00,monthly,65-74,2025-07-25,2025-07-23,paid,credit_card
PRM001813,P00159,C00004,254.15,monthly,35-44,2025-07-25,2025-07-23,paid,pad
PRM001814,P00014,C00040,108.00,monthly,65-74,2025-07-26,2025-07-26,paid,credit_card
PRM001815,P00043,C00060,91.00,monthly,Under 35,2025-07-26,2025-07-23,paid,credit_card
PRM001816,P00073,C00111,210.60,monthly,55-64,2025-07-26,2025-07-25,paid,cheque
PRM001817,P00117,C00014,112.00,monthly,75+,2025-07-26,2025-07-24,paid,credit_card
PRM001818,P00069,C00005,384.00,monthly,75+,2025-07-27,2025-07-24,paid,credit_card
PRM001819,P00092,C00126,45.00,monthly,Under 35,2025-07-27,2025-07-24,paid,credit_card
PRM001820,P00096,C00008,63.00,monthly,55-64,2025-07-27,2025-07-25,paid,credit_card
PRM001821,P00148,C00002,384.00,monthly,75+,2025-07-27,2025-07-24,paid,cheque
PRM001822,P00018,C00149,117.00,monthly,Under 35,2025-07-28,2025-07-28,paid,cheque
PRM001823,P00046,C00149,364.00,monthly,Under 35,2025-07-28,,missed,
PRM001824,P00050,C00034,66.50,monthly,Under 35,2025-07-28,2025-07-25,paid,credit_card
PRM001825,P00054,C00150,290.70,monthly,55-64,2025-07-28,2025-07-26,paid,pad
PRM001826,P00077,C00147,91.00,monthly,Under 35,2025-07-28,2025-07-28,paid,cheque
PRM001827,P00101,C00068,63.00,monthly,55-64,2025-07-28,2025-07-25,paid,credit_card
PRM001828,P00110,C00093,112.00,monthly,75+,2025-07-28,2025-07-28,paid,cheque
PRM001829,P00121,C00063,63.00,monthly,55-64,2025-07-28,2025-08-02,late,cheque
PRM001830,P00158,C00008,290.70,monthly,55-64,2025-07-28,2025-07-25,paid,cheque
PRM001831,P00177,C00095,76.48,monthly,35-44,2025-07-28,2025-07-27,paid,credit_card
PRM001832,P00026,C00058,$410.40 CAD,monthly,55-64,07/29/2025,2025-07-29,paid,pad
PRM001833,P00095,C00085,851.20,monthly,75+,2025-07-30,2025-07-27,paid,pad
PRM001834,P00171,C00076,272.00,monthly,75+,2025-08-01,2025-07-31,paid,cheque
PRM001835,P00013,C00034,161.50,monthly,Under 35,2025-08-02,2025-07-30,paid,pad
PRM001836,P00015,C00059,272.00,monthly,75+,2025-08-02,2025-08-01,paid,pad
PRM001837,P00023,C00058,108.00,monthly,55-64,2025-08-02,2025-07-30,paid,pad
PRM001838,P00030,C00139,60.00,monthly,Under 35,2025-08-02,2025-07-31,paid,cheque
PRM001839,P00111,C00134,140.00,monthly,Under 35,2025-08-02,2025-07-30,paid,credit_card
PRM001840,P00126,C00089,272.00,monthly,75+,2025-08-02,2025-07-31,paid,pad
PRM001841,P00027,C00025,84.00,monthly,65-74,2025-08-03,2025-08-01,paid,cheque
PRM001842,P00037,C00102,45.00,monthly,Under 35,2025-08-03,2025-07-31,paid,cheque
PRM001843,P00075,C00100,144.00,monthly,75+,2025-08-03,2025-08-02,paid,credit_card
PRM001844,P00087,C00023,76.48,monthly,35-44,2025-08-03,2025-08-02,paid,pad
PRM001845,P00019,C00014,272.00,monthly,75+,2025-08-04,2025-08-01,paid,pad
PRM001846,P00051,C00033,168.00,monthly,45-54,2025-08-04,2025-08-03,paid,credit_card
PRM001847,P00055,C00117,117.00,monthly,Under 35,2025-08-04,2025-08-20,late,cheque
PRM001848,P00072,C00070,91.00,monthly,Under 35,2025-08-04,2025-08-24,late,credit_card
PRM001849,P00127,C00041,51.75,monthly,35-44,2025-08-04,2025-08-21,late,credit_card
PRM001850,P00160,C00018,85.00,monthly,Under 35,2025-08-04,2025-08-04,paid,pad
PRM001851,P00022,C00006,144.00,monthly,65-74,2025-08-05,2025-08-14,late,pad
PRM001852,P00081,C00066,218.40,monthly,45-54,2025-08-05,2025-08-05,paid,credit_card
PRM001853,P00093,C00023,134.55,monthly,35-44,2025-08-05,2025-08-05,paid,cheque
PRM001854,P00164,C00084,499.20,monthly,75+,2025-08-05,2025-08-02,paid,pad
PRM001855,P00082,C00143,51.75,monthly,35-44,2025-08-06,2025-08-03,paid,pad
PRM001856,P00135,C00135,448.00,monthly,75+,2025-08-06,2025-08-06,paid,pad
PRM001857,P00065,C00047,192.00,monthly,75+,2025-08-07,2025-08-07,paid,credit_card
PRM001858,P00094,C00056,45.00,monthly,Under 35,2025-08-07,2025-08-05,paid,cheque
PRM001859,P00133,C00097,530.40,monthly,65-74,2025-08-07,2025-08-05,paid,credit_card
PRM001860,P00136,C00102,45.00,monthly,Under 35,2025-08-07,2025-08-06,paid,cheque
PRM001861,P00104,C00100,112.00,monthly,75+,2025-08-08,2025-08-05,paid,credit_card
PRM001862,P00106,C00045,185.72,monthly,35-44,2025-08-08,2025-08-08,paid,credit_card
PRM001863,P00152,C00093,384.00,monthly,75+,2025-08-08,2025-08-06,paid,credit_card
PRM001864,P00024,C00013,358.80,monthly,35-44,2025-08-09,2025-08-07,paid,cheque
PRM001865,P00131,C00067,45.00,monthly,Under 35,2025-08-09,2025-08-06,paid,pad
PRM001866,P00147,C00057,35.00,monthly,Under 35,2025-08-09,2025-08-07,paid,cheque
PRM001867,P00165,C00010,85.00,monthly,Under 35,2025-08-09,2025-08-09,paid,pad
PRM001868,P00180,C00028,478.80,monthly,55-64,2025-08-09,2025-08-08,paid,credit_card
PRM001869,P00009,C00037,756.00,quarterly,55-64,2025-08-10,2025-08-08,paid,credit_card
PRM001870,P00049,C00038,288.00,monthly,65-74,2025-08-10,2025-08-10,paid,credit_card
PRM001871,P00057,C00033,49.00,monthly,45-54,2025-08-10,2025-08-08,paid,cheque
PRM001872,P00112,C00122,85.00,monthly,Under 35,2025-08-11,2025-08-10,paid,pad
PRM001873,P00124,C00119,280.80,monthly,65-74,2025-08-11,2025-08-09,paid,cheque
PRM001874,P00130,C00142,707.20,monthly,75+,2025-08-11,2025-08-08,paid,pad
PRM001875,P00003,C00107,85.00,monthly,Under 35,2025-08-12,2025-08-10,paid,cheque
PRM001876,P00122,C00118,112.00,monthly,75+,2025-08-12,2025-08-12,paid,credit_card
PRM001877,P00173,C00051,448.00,monthly,75+,2025-08-12,2025-08-11,paid,pad
PRM001878,P00016,C00001,$49.00 CAD,monthly,45-54,08/13/2025,2025-08-22,late,credit_card
PRM001879,P00033,C00009,1428.00,yearly,45-54,2025-08-13,2025-08-12,paid,pad
PRM001880,P00064,C00030,448.00,monthly,75+,2025-08-13,2025-08-24,late,cheque
PRM001881,P00074,C00020,638.40,monthly,65-74,2025-08-13,2025-08-11,paid,pad
PRM001882,P00132,C00108,49.00,monthly,45-54,2025-08-13,2025-08-25,late,cheque
PRM001883,P00138,C00105,196.00,monthly,45-54,2025-08-13,2025-08-11,paid,credit_card
PRM001884,P00140,C00123,112.00,monthly,75+,2025-08-13,2025-08-11,paid,pad
PRM001885,P00179,C00083,448.00,monthly,75+,2025-08-13,2025-08-13,paid,pad
PRM001886,P00058,C00077,69.00,monthly,35-44,2025-08-14,2025-08-12,paid,credit_card
PRM001887,P00123,C00042,108.00,monthly,55-64,2025-08-14,2025-08-12,paid,cheque
PRM001888,P00007,C00140,127.40,monthly,45-54,2025-08-15,2025-08-15,paid,credit_card
PRM001889,P00012,C00095,966.00,yearly,35-44,2025-08-15,2025-08-14,paid,pad
PRM001890,P00041,C00130,98.32,monthly,35-44,2025-08-15,2025-08-12,paid,credit_card
PRM001891,p00118 ,C00146,530.40,monthly,65-74,2025-08-15,2025-08-12,paid,cheque
PRM001892,P00137,C00064,397.80,monthly,55-64,2025-08-15,2025-08-13,paid,cheque
PRM001893,P00176,C00081,120.75,quarterly,35-44,2025-08-15,2025-08-13,paid,pad
PRM001894,P00020,C00131,638.40,monthly,65-74,2025-08-16,2025-08-31,late,cheque
PRM001895,P00048,C00041,207.00,quarterly,35-44,2025-08-16,2025-08-13,paid,credit_card
PRM001896,P00156,C00127,266.00,monthly,Under 35,2025-08-16,2025-08-13,paid,credit_card
PRM001897,P00060,C00047,1123.20,quarterly,75+,2025-08-17,2025-08-15,Paid ,pad
PRM001898,P00108,C00060,85.00,monthly,Under 35,2025-08-17,2025-08-20,late,pad
PRM001899,P00142,C00091,161.50,monthly,Under 35,2025-08-17,2025-08-15,paid,cheque
PRM001900,P00174,C00031,243.00,quarterly,55-64,2025-08-17,2025-08-14,paid,credit_card
PRM001901,P00025,C00085,499.20,monthly,75+,2025-08-18,2025-08-17,paid,credit_card
PRM001902,P00035,C00050,84.00,monthly,65-74,2025-08-18,2025-08-16,paid,cheque
PRM001903,P00154,C00123,374.40,monthly,75+,2025-08-18,2025-08-16,paid,cheque
PRM001904,P00045,C00103,131.10,monthly,35-44,2025-08-19,2025-08-19,paid,pad
PRM001905,P00120,C00021,262.20,monthly,35-44,2025-08-19,2025-08-16,paid,pad
PRM001906,P00149,C00011,678.30,quarterly,45-54,2025-08-19,2025-08-16,paid,credit_card
PRM001907,P00001,C00151,384.00,monthly,75+,2025-08-20,2025-08-20,paid,credit_card
PRM001908,P00098,C00089,192.00,monthly,75+,2025-08-20,2025-08-18,paid,cheque
PRM001909,P00076,C00021,262.20,monthly,35-44,2025-08-21,2025-08-19,paid,pad
PRM001910,P00042,C00129,478.80,monthly,55-64,2025-08-22,2025-08-19,paid,pad
PRM001911,P00086,C00109,374.40,monthly,75+,2025-08-22,2025-08-21,paid,credit_card
PRM001912,P00090,C00012,216.00,monthly,55-64,2025-08-22,2025-08-21,paid,cheque
PRM001913,P00028,C00138,80.50,monthly,35-44,2025-08-23,2025-08-20,paid,credit_card
PRM001914,P00114,C00025,84.00,monthly,65-74,2025-08-23,2025-08-22,paid,pad
PRM001915,P00151,C00091,364.00,monthly,Under 35,2025-08-23,2025-08-22,paid,credit_card
PRM001916,P00029,C00044,189.00,quarterly,45-54,2025-08-24,2025-08-21,paid,pad
PRM001917,P00044,C00128,138.00,monthly,35-44,2025-08-25,2025-08-31,late,credit_card
PRM001918,P00119,C00094,108.00,monthly,55-64,2025-08-25,2025-08-22,paid,credit_card
PRM001919,P00125,C00027,336.00,monthly,65-74,2025-08-25,2025-08-23,paid,credit_card
PRM001920,P00159,C00004,254.15,monthly,35-44,2025-08-25,2025-08-25,paid,pad
PRM001921,P00014,C00040,108.00,monthly,65-74,2025-08-26,2025-08-24,paid,cheque
PRM001922,P00043,C00060,91.00,monthly,Under 35,2025-08-26,2025-08-24,paid,credit_card
PRM001923,P00073,C00111,210.60,monthly,55-64,2025-08-26,2025-08-25,paid,pad
PRM001924,P00097,C00068,461.70,quarterly,55-64,2025-08-26,2025-08-23,paid,credit_card
PRM001925,P00117,C00014,112.00,monthly,75+,2025-08-26,2025-08-23,paid,pad
PRM001926,P00069,C00005,384.00,monthly,75+,2025-08-27,2025-08-27,paid,credit_card
PRM001927,P00092,C00126,45.00,monthly,Under 35,2025-08-27,2025-08-24,paid,credit_card
PRM001928,P00096,C00008,63.00,monthly,55-64,2025-08-27,2025-08-26,paid,pad
PRM001929,P00148,C00002,384.00,monthly,75+,2025-08-27,2025-08-26,paid,cheque
PRM001930,P00018,C00149,117.00,monthly,Under 35,2025-08-28,,missed,
PRM001931,P00046,C00149,364.00,monthly,Under 35,2025-08-28,2025-08-26,paid,pad
PRM001932,P00050,C00034,66.50,monthly,Under 35,2025-08-28,2025-08-28,paid,pad
PRM001933,P00054,C00150,290.70,monthly,55-64,2025-08-28,2025-08-26,paid,credit_card
PRM001934,P00077,C00147,91.00,monthly,Under 35,2025-08-28,2025-08-25,paid,cheque
PRM001935,P00101,C00068,63.00,monthly,55-64,2025-08-28,2025-08-28,paid,cheque
PRM001936,P00110,C00093,112.00,monthly,75+,2025-08-28,2025-08-28,paid,pad
PRM001937,P00121,C00063,63.00,monthly,55-64,2025-08-28,2025-08-27,paid,credit_card
PRM001938,P00158,C00008,290.70,monthly,55-64,2025-08-28,2025-08-27,paid,cheque
PRM001939,P00177,C00095,76.48,monthly,35-44,2025-08-28,2025-08-28,paid,pad
PRM001940,P00026,C00058,410.40,monthly,55-64,2025-08-29,2025-08-29,paid,credit_card
PRM001941,P00095,C00085,851.20,monthly,75+,2025-08-30,2025-08-30,paid,pad
PRM001942,P00171,C00076,272.00,monthly,75+,2025-09-01,2025-08-29,paid,pad
PRM001943,P00013,C00034,161.50,monthly,Under 35,2025-09-02,2025-09-02,paid,pad
PRM001944,P00015,C00059,272.00,monthly,75+,2025-09-02,2025-09-02,paid,pad
PRM001945,P00023,C00058,108.00,monthly,55-64,2025-09-02,2025-08-30,paid,cheque
PRM001946,P00030,C00139,60.00,monthly,Under 35,2025-09-02,2025-08-31,paid,credit_card
PRM001947,P00111,C00134,140.00,monthly,Under 35,2025-09-02,2025-08-30,paid,credit_card
PRM001948,P00126,C00089,272.00,monthly,75+,2025-09-02,2025-09-02,paid,pad
PRM001949,P00027,C00025,84.00,monthly,65-74,2025-09-03,2025-09-01,paid,pad
PRM001950,P00037,C00102,45.00,monthly,Under 35,2025-09-03,2025-08-31,paid,credit_card
PRM001951,P00038,C00022,84.00,monthly,45-54,2025-09-03,2025-09-01,paid,pad
PRM001952,P00075,C00100,144.00,monthly,75+,2025-09-03,2025-09-03,paid,cheque
PRM001953,P00087,C00023,76.48,monthly,35-44,2025-09-03,2025-09-02,paid,cheque
PRM001954,P00144,C00131,205.20,monthly,65-74,2025-09-03,2025-09-01,paid,credit_card
PRM001955,P00019,C00014,272.00,monthly,75+,2025-09-04,2025-09-03,paid,credit_card
PRM001956,P00051,C00033,168.00,monthly,45-54,2025-09-04,2025-09-04,paid,credit_card
PRM001957,P00055,C00117,117.00,monthly,Under 35,2025-09-04,2025-09-03,paid,cheque
PRM001958,P00072,C00070,91.00,monthly,Under 35,2025-09-04,2025-09-04,paid,credit_card
PRM001959,P00088,C00100,1550.40,quarterly,75+,2025-09-04,2025-09-04,paid,credit_card
PRM001960,P00127,C00041,51.75,monthly,35-44,2025-09-04,2025-09-02,paid,pad
PRM001961,P00160,C00018,85.00,monthly,Under 35,2025-09-04,2025-09-02,paid,cheque
PRM001962,P00022,C00006,144.00,monthly,65-74,2025-09-05,2025-09-02,paid,credit_card
PRM001963,P00081,C00066,218.40,monthly,45-54,2025-09-05,2025-09-05,paid,credit_card
PRM001964,P00093,C00023,134.55,monthly,35-44,2025-09-05,2025-09-05,paid,credit_card
PRM001965,P00164,C00084,499.20,monthly,75+,2025-09-05,2025-09-02,paid,pad
PRM001966,P00082,C00143,51.75,monthly,35-44,2025-09-06,2025-09-03,paid,pad
PRM001967,P00135,C00135,448.00,monthly,75+,2025-09-06,2025-09-05,paid,credit_card
PRM001968,P00065,C00047,192.00,monthly,75+,2025-09-07,2025-09-06,paid,cheque
PRM001969,P00094,C00056,45.00,monthly,Under 35,2025-09-07,2025-09-04,paid,pad
PRM001970,P00133,C00097,530.40,monthly,65-74,2025-09-07,2025-09-05,paid,credit_card
PRM001971,P00136,C00102,45.00,monthly,Under 35,2025-09-07,2025-09-05,paid,pad
PRM001972,P00104,C00100,112.00,monthly,75+,2025-09-08,2025-09-07,paid,cheque
PRM001973,P00106,C00045,185.72,monthly,35-44,2025-09-08,2025-09-05,paid,pad
PRM001974,P00152,C00093,384.00,monthly,75+,2025-09-08,2025-09-07,paid,pad
PRM001975,P00024,C00013,358.80,monthly,35-44,2025-09-09,2025-09-06,paid,cheque
PRM001976,P00085,C00054,384.00,monthly,75+,2025-09-09,2025-09-06,paid,credit_card
PRM001977,P00089,C00099,189.00,quarterly,45-54,2025-09-09,2025-09-09,paid,cheque
PRM001978,P00131,C00067,45.00,monthly,Under 35,2025-09-09,2025-09-06,paid,pad
PRM001979,P00147,C00057,35.00,monthly,Under 35,2025-09-09,2025-09-08,paid,credit_card
PRM001980,P00165,C00010,85.00,monthly,Under 35,2025-09-09,2025-09-08,paid,credit_card
PRM001981,P00180,C00028,478.80,monthly,55-64,2025-09-09,2025-09-09,paid,cheque
PRM001982,P00049,C00038,288.00,monthly,65-74,2025-09-10,2025-09-10,paid,credit_card
PRM001983,P00057,C00033,49.00,monthly,45-54,2025-09-10,2025-09-29,late,credit_card
PRM001984,P00175,C00024,180.00,quarterly,Under 35,2025-09-10,2025-09-09,paid,cheque
PRM001985,P00112,C00122,85.00,monthly,Under 35,2025-09-11,2025-09-10,paid,pad
PRM001986,P00124,C00119,280.80,monthly,65-74,2025-09-11,2025-09-11,paid,cheque
PRM001987,P00130,C00142,707.20,monthly,75+,2025-09-11,2025-09-10,paid,credit_card
PRM001988,P00003,C00107,85.00,monthly,Under 35,2025-09-12,2025-09-12,paid,pad
PRM001989,P00122,C00118,112.00,monthly,75+,2025-09-12,,missed,
PRM001990,P00173,C00051,448.00,monthly,75+,2025-09-12,2025-09-18,late,cheque
PRM001991,P00016,C00001,63.00,monthly,55-64,2025-09-13,2025-09-29,late,cheque
PRM001992,P00064,C00030,448.00,monthly,75+,2025-09-13,,missed,
PRM001993,P00066,C00064,842.40,quarterly,55-64,2025-09-13,2025-09-11,paid,pad
PRM001994,P00074,C00020,638.40,monthly,65-74,2025-09-13,2025-09-11,paid,credit_card
PRM001995,P00080,C00042,615.60,quarterly,55-64,2025-09-13,2025-09-12,paid,cheque
